10006,13905	0
10006,15816	0
10019,10194	0
10019,10428	-0.3495905197258726
10019,10429	0.2707789608917186
10019,10561	0.902533146070009
10019,10662	0.9140610001029059
10019,10721	0
10019,10774	0.1540253020857754
10019,10835	0
10019,10889	0
10019,10947	0.8631876031294046
10019,11080	0
10019,11259	0
10019,11286	0
10019,11292	0
10019,11295	-0.9816273522394376
10019,11442	0
10019,11673	0
10019,11690	0
10019,11775	0
10019,11812	0
10019,11837	0.9998440917233842
10019,11866	0
10019,12246	0
10019,12292	0.7444058485626941
10019,12293	0
10019,12355	0
10019,12497	-0.37354353763484854
10019,12682	0
10019,12683	0
10019,12778	0
10019,12894	0
10019,13015	0
10019,13107	0
10019,13326	0
10019,13477	0
10019,13587	0
10019,13614	0
10019,13636	0.9395531180494806
10019,13638	0
10019,13651	-0.9213808127843889
10019,13677	0
10019,13748	0
10019,13835	0
10019,13878	0
10019,13927	0
10019,14013	0
10019,14072	0.7520922559370221
10019,14088	0
10019,14144	0.9053200009967172
10019,14185	0
10019,14198	0
10019,14203	0.024683834758817583
10019,14283	0
10019,14292	0
10019,14320	0
10019,14457	0
10019,14459	0.3549846282437501
10019,14484	0
10019,14505	0
10019,15033	0
10019,15085	0
10019,15153	0
10019,15213	0
10019,15223	0
10019,15246	0
10019,15257	0
10019,15378	0
10019,15409	0
10019,15469	0
10019,15496	0.34959051972587263
10019,15507	0
10019,15557	0
10019,15568	0
10019,15582	0.30556468201518966
10019,15632	0
10019,15657	0
10019,15707	0
10019,15955	0
10019,16022	0
10019,16082	0
10019,16129	0
10019,16147	-0.8811767613377685
10019,16286	-0.24593811988225436
10019,16349	0
10019,16606	0
10019,16707	0
10019,16788	0.3431395835995073
10019,16889	0
10019,16948	0
10019,16986	0
10019,17020	0
10019,17174	0
10019,17196	-0.24593811988225434
10019,17324	0
10019,17358	0
10019,17411	0
10019,17561	0
10019,17574	0
10019,17650	0
10024,10368	0
10024,10428	1.0
10024,10712	0
10024,10747	0
10024,10835	0
10024,10889	0
10024,10921	0
10024,10947	-0.8436614877321075
10024,11034	0
10024,11080	0
10024,11124	0
10024,11182	-0.7426863247781297
10024,11376	0
10024,11442	0
10024,11513	0
10024,11651	0
10024,11673	0
10024,11806	0
10024,11812	0
10024,11829	0
10024,11837	0.6693085523254277
10024,11884	0
10024,11888	-0.7271664791219894
10024,12125	0
10024,12232	-0.8737634673519147
10024,12243	0
10024,12246	0
10024,12280	0.3939192985791676
10024,12293	0
10024,12336	0
10024,12355	0.7602530422605255
10024,12421	0
10024,12497	0
10024,12538	0
10024,12606	0
10024,12778	-0.33623042638618666
10024,12855	0
10024,13015	0
10024,13477	0
10024,13485	0
10024,13604	0
10024,13614	0
10024,13633	0
10024,13636	0
10024,13651	0
10024,13783	0
10024,13787	0
10024,13853	0
10024,13909	0
10024,13934	0
10024,14013	0
10024,14072	0
10024,14089	0
10024,14137	0
10024,14185	0.8706813957372826
10024,14199	0
10024,14209	0
10024,14248	0
10024,14317	0.8937869464350797
10024,14320	0
10024,14407	-0.10538293708361902
10024,14457	0.1798161712656739
10024,14648	0
10024,14712	0.7457508775820917
10024,14716	0.1315890731098934
10024,15033	0.9758212301446785
10024,15040	0
10024,15223	0
10024,15251	0
10024,15409	0
10024,15449	-0.13791002994574142
10024,15496	0
10024,15516	0
10024,15529	0.804851449595141
10024,15532	-0.14142135623730995
10024,15582	0
10024,15662	-0.26716867698951097
10024,15707	0
10024,15716	0
10024,15820	0
10024,15836	0.36919466431961706
10024,15962	0
10024,16042	0
10024,16046	0.9061831399952656
10024,16082	0.6197701154365189
10024,16147	0
10024,16153	0
10024,16232	0
10024,16286	0
10024,16329	0
10024,16494	0
10024,16629	0
10024,16707	0
10024,16770	0
10024,16788	1.0
10024,16790	0
10024,16955	0
10024,16982	0
10024,17203	0
10024,17338	0.7676437047580195
10024,17411	0.3162277660168381
10024,17423	0
10024,17558	-0.22355315143042193
10024,17706	0
10025,17554	0
10034,11638	0
10034,13561	0
10034,15246	0
10034,16286	0
10048,11080	0
10048,11294	0
10048,11613	0
10048,12243	0
10048,12423	0
10048,12847	0
10048,13055	0
10048,13299	0
10048,15228	0
10048,15582	0
10048,15830	0
10048,16188	0
10048,16277	0
10048,16451	0
10048,16629	0
10077,10255	0
10077,11182	0
10077,11330	0
10077,11613	0
10077,12275	0
10077,12293	0
10077,13015	0
10077,13651	0
10077,14137	0
10077,14154	0
10077,14244	0
10077,15257	0
10077,16153	0
10077,16169	0
10077,16670	0
10077,16733	0
10077,17324	0
10080,10082	0
10080,10255	0
10080,10321	0
10080,10354	0
10080,10428	0.9051789835344046
10080,10429	-0.38273158831062304
10080,10493	0
10080,10561	0
10080,10662	0
10080,10712	0
10080,10721	0
10080,10733	0
10080,10734	0.768968550058354
10080,10747	0
10080,10750	0
10080,10774	0.891433559853506
10080,10800	0
10080,10835	-0.7084768442830458
10080,10851	0
10080,10903	0
10080,10921	0
10080,11025	0.577235817752444
10080,11080	0.45182635982264524
10080,11182	-0.15433065561567366
10080,11307	0.9055965574336853
10080,11347	0
10080,11352	0
10080,11376	0
10080,11391	0
10080,11408	0
10080,11442	0
10080,11613	0
10080,11638	0
10080,11732	0
10080,11812	-0.09380782585927516
10080,11837	-0.1980576131150377
10080,11867	0
10080,11887	0
10080,11888	0.290701937507905
10080,11952	0
10080,12180	0
10080,12184	0.5979850157377313
10080,12232	0
10080,12243	-0.9804501126688234
10080,12246	-1.0000000000000002
10080,12275	0
10080,12280	0.3765933845403096
10080,12293	-0.0996042384553534
10080,12336	0.916396904633207
10080,12355	0.6684429768956993
10080,12496	0
10080,12503	0
10080,12627	0
10080,12679	0
10080,12709	0
10080,12778	0.9656685255483194
10080,12798	0
10080,12812	0
10080,13015	0.550609831517138
10080,13107	0
10080,13270	0
10080,13298	0.6545965855150566
10080,13326	0
10080,13451	0.5609228580456428
10080,13477	0
10080,13519	0
10080,13604	0
10080,13614	-0.15857270421325106
10080,13636	0.703714743463041
10080,13651	-0.17281366952132796
10080,13748	-0.9911641110462344
10080,13787	0.5019503295986842
10080,13835	0.9517086177605508
10080,13853	0
10080,13878	0
10080,13887	-0.047824386596308666
10080,13934	0.3070027799227581
10080,13964	0.7172793808592268
10080,14013	0
10080,14086	0
10080,14096	0
10080,14136	0
10080,14137	0
10080,14154	0
10080,14171	0
10080,14198	0.30700277992275815
10080,14199	1.0
10080,14203	-0.09447774554420735
10080,14209	0.9943905210939743
10080,14234	0
10080,14317	-0.6638421075351882
10080,14320	-0.6653705247544479
10080,14335	-0.1414433218875367
10080,14407	-0.37430305537712283
10080,14457	0.8809919227217343
10080,14459	-0.3070027799227581
10080,14484	-0.02605688253184932
10080,14496	0.1520571842539415
10080,14712	-0.5563527227479799
10080,14716	0
10080,14738	0
10080,14962	0.5144957554275263
10080,15033	0
10080,15183	-0.9437093747650045
10080,15201	0
10080,15223	0.14413239711854134
10080,15234	0
10080,15246	0.9963270073335194
10080,15257	0
10080,15378	0
10080,15409	0.34864399672003443
10080,15449	0
10080,15496	0.9421987446466679
10080,15510	0
10080,15532	0.7294399163476709
10080,15568	0
10080,15576	0
10080,15582	0.866805594306594
10080,15657	0
10080,15662	0
10080,15712	0
10080,15726	0
10080,15741	0
10080,15808	0.9602738190601278
10080,15836	0
10080,15929	0
10080,15955	1.0
10080,15998	0
10080,16022	0
10080,16046	0
10080,16147	0.2519651494550897
10080,16150	0.07596246570224707
10080,16169	0
10080,16262	0
10080,16286	0.47653617371433454
10080,16329	0
10080,16349	0
10080,16555	0
10080,16572	0
10080,16606	0
10080,16670	0
10080,16707	-0.18346662317828694
10080,16733	0
10080,16770	0
10080,16784	0
10080,16788	-0.04641513583762442
10080,16790	0.7647550215247211
10080,16869	0.7266045794534652
10080,16948	0.011626236886219648
10080,16970	0
10080,16988	0
10080,17056	0
10080,17085	0.21533942710737056
10080,17104	0
10080,17174	0
10080,17203	0
10080,17324	-0.9533506176237699
10080,17344	0
10080,17411	0
10080,17423	0
10080,17522	0
10080,17536	0
10080,17561	0
10080,17574	0
10080,17725	1.0
10082,10109	0.9313472988248576
10082,10428	0.8505120808820088
10082,10429	-0.8093536699148174
10082,10561	0
10082,10572	0
10082,10576	0.9184860483847733
10082,10712	-0.9616879845288697
10082,10734	0
10082,10757	0
10082,10774	0.8223407311871415
10082,10889	-0.3047655283061043
10082,11182	0.9854683814322073
10082,11563	0
10082,11567	0
10082,11613	-0.19611613513818418
10082,11638	0
10082,11651	0
10082,11673	0
10082,11690	0
